onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.104	17.895	fakerating	23.103	3	90	F	2
27.853	17.907	fakerating	45.853	3	77	F	2
50.419	17.898	fakerating	68.418	3	62	F	4
73.702	17.893	fakerating	91.701	3	75	F	2
97.118	17.903	fakerating	115.117	3	63	F	2
120.317	17.892	fakerating	138.3	3	76	F	5
143.299	17.909	fakerating	161.315	3	53	F	1
165.999	17.908	fakerating	183.998	3	36	F	2
188.815	17.903	fakerating	206.814	3	33	F	2
212.397	17.91	fakerating	230.413	3	89	F	2
241.03	17.9	realrating	259.029	3	102	R	1
264.179	17.891	realrating	282.178	3	113	R	2
287.045	17.894	realrating	305.044	3	119	R	2
310.261	17.903	realrating	328.277	3	112	R	2
332.877	17.907	realrating	350.876	3	115	R	2
355.443	17.911	realrating	373.459	3	114	R	2
378.275	17.895	realrating	396.275	3	134	R	2
401.291	17.902	realrating	419.291	3	118	R	4
425.124	17.9	realrating	443.123	3	121	R	2
448.824	17.899	realrating	466.823	3	116	R	2
477.089	17.905	realrating	495.089	3	107	R	2
500.255	17.901	realrating	518.254	3	105	R	4
522.804	17.906	realrating	540.804	3	27	R	3
545.237	17.912	realrating	563.253	3	104	R	3
568.936	17.895	realrating	586.936	3	94	R	3
591.819	17.909	realrating	609.835	3	108	R	4
615.135	17.903	realrating	633.134	3	103	R	3
637.584	17.897	realrating	655.583	3	24	R	1
660.767	17.898	realrating	678.766	3	100	R	2
684.049	17.909	realrating	702.065	3	28	R	1
711.598	17.899	fakerating	729.598	3	85	F	3
735.198	17.894	fakerating	753.197	3	74	F	4
758.247	17.894	fakerating	776.23	3	61	F	1
781.496	17.913	fakerating	799.496	3	58	F	1
804.579	17.895	fakerating	822.578	3	127	F	2
828.211	17.906	fakerating	846.228	3	57	F	1
851.927	17.907	fakerating	869.927	3	131	F	3
875.327	17.907	fakerating	893.326	3	91	F	2
898.593	17.91	fakerating	916.609	3	72	F	4
921.642	17.897	fakerating	939.641	3	128	F	1
26.136	1.624	fixations	n/a	n/a	n/a	n/a	n/a
48.886	1.431	fixations	n/a	n/a	n/a	n/a	n/a
71.452	2.143	fixations	n/a	n/a	n/a	n/a	n/a
94.734	2.287	fixations	n/a	n/a	n/a	n/a	n/a
118.15	2.059	fixations	n/a	n/a	n/a	n/a	n/a
141.333	1.875	fixations	n/a	n/a	n/a	n/a	n/a
164.349	1.558	fixations	n/a	n/a	n/a	n/a	n/a
187.031	1.687	fixations	n/a	n/a	n/a	n/a	n/a
209.847	2.46	fixations	n/a	n/a	n/a	n/a	n/a
233.447	2.483	fixations	n/a	n/a	n/a	n/a	n/a
262.062	2.008	fixations	n/a	n/a	n/a	n/a	n/a
285.212	1.727	fixations	n/a	n/a	n/a	n/a	n/a
308.078	2.086	fixations	n/a	n/a	n/a	n/a	n/a
331.31	1.474	fixations	n/a	n/a	n/a	n/a	n/a
353.91	1.444	fixations	n/a	n/a	n/a	n/a	n/a
376.492	1.678	fixations	n/a	n/a	n/a	n/a	n/a
399.308	1.885	fixations	n/a	n/a	n/a	n/a	n/a
422.324	2.7	fixations	n/a	n/a	n/a	n/a	n/a
446.157	2.566	fixations	n/a	n/a	n/a	n/a	n/a
469.856	2.138	fixations	n/a	n/a	n/a	n/a	n/a
498.122	2.034	fixations	n/a	n/a	n/a	n/a	n/a
521.288	1.422	fixations	n/a	n/a	n/a	n/a	n/a
543.837	1.312	fixations	n/a	n/a	n/a	n/a	n/a
566.286	2.545	fixations	n/a	n/a	n/a	n/a	n/a
589.969	1.759	fixations	n/a	n/a	n/a	n/a	n/a
612.868	2.17	fixations	n/a	n/a	n/a	n/a	n/a
636.167	1.314	fixations	n/a	n/a	n/a	n/a	n/a
658.617	2.048	fixations	n/a	n/a	n/a	n/a	n/a
681.799	2.159	fixations	n/a	n/a	n/a	n/a	n/a
705.099	1.398	fixations	n/a	n/a	n/a	n/a	n/a
732.631	2.461	fixations	n/a	n/a	n/a	n/a	n/a
756.23	1.911	fixations	n/a	n/a	n/a	n/a	n/a
779.263	2.146	fixations	n/a	n/a	n/a	n/a	n/a
802.529	1.945	fixations	n/a	n/a	n/a	n/a	n/a
825.612	2.505	fixations	n/a	n/a	n/a	n/a	n/a
849.261	2.573	fixations	n/a	n/a	n/a	n/a	n/a
872.96	2.274	fixations	n/a	n/a	n/a	n/a	n/a
896.359	2.144	fixations	n/a	n/a	n/a	n/a	n/a
919.642	1.897	fixations	n/a	n/a	n/a	n/a	n/a
942.675	1.63	fixations	n/a	n/a	n/a	n/a	n/a
0.037	4.962	intro&rest	n/a	n/a	n/a	n/a	n/a
235.963	4.967	intro&rest	n/a	n/a	n/a	n/a	n/a
472.023	4.971	intro&rest	n/a	n/a	n/a	n/a	n/a
706.532	4.965	intro&rest	n/a	n/a	n/a	n/a	n/a
944.341	1.964	intro&rest	n/a	n/a	n/a	n/a	n/a
